# Andrea 07-Jul-2020 15:51:38
APOGEE_ID, KIC, RA, DEC, FE_H, A_FE, age, age_68L, age_68U, mass, mass_68L, mass_68U, dist, dist_68L, dist_68U, Av, Av_68L, Av_68U, evstate 
  2M19313573+4050529        5623569  292.89889   40.84804    0.02411    0.13266   13.96710   11.61450   17.14200    0.92340    0.87900    0.96980 2582.37520 2555.64240 2610.22450    0.41520    0.37160    0.45490    2
  2M19390826+4048250        5630175  294.78442   40.80696   -0.18527    0.05963    9.58750    8.22240   11.46340    1.02150    0.95460    1.05670 1891.15990 1869.34730 1911.97380    0.38310    0.34500    0.43920    1
  2M19392781+4053507        5630500  294.86589   40.89743    0.03673    0.00079    3.17590    2.42660    3.87950    1.45450    1.35510    1.54470 2385.01330 2349.95740 2423.72070    0.43720    0.35870    0.50500    1
  2M19452751+4051118        5636780  296.36464   40.85328   -0.39995    0.17525    7.93580    4.66550   14.61780    1.07940    0.88300    1.22440 1446.59060 1385.15990 1508.00940    0.43510    0.25500    0.61220    0
  2M19455943+4049431        5637392  296.49763   40.82865   -0.06161    0.02302    4.91940    3.93550    6.23880    1.25050    1.16400    1.31970 1464.45080 1443.77640 1487.09030    0.31720    0.24190    0.38500    1
  2M19471570+4049089        5638865  296.81542   40.81915    0.27243   -0.01418    2.49500    2.37140    2.62760    1.60840    1.57750    1.63570 1322.58600 1313.71130 1333.30590    0.78060    0.74300    0.80480    2
  2M19474353+4051279        5639438  296.93140   40.85776    0.24293    0.01320    2.34610    1.92750    2.88650    1.60170    1.52040    1.70890 1062.66310 1048.28640 1077.67940    0.31510    0.24080    0.37490    1
  2M19485221+4052272        5640843  297.21756   40.87423   -0.16303    0.05003    8.20680    7.49890   10.63550    0.99390    0.94530    1.04220 1121.61100 1110.45250 1131.48740    0.31680    0.27500    0.36030    2
  2M19491720+4050529        5641322  297.32170   40.84804    0.38965    0.01179    4.52350    4.19470    5.55700    1.34930    1.29410    1.39600  767.39320  760.72900  775.32340    0.23590    0.19170    0.26510    1
  2M19525310+4048265        5645576  298.22127   40.80738    0.41711    0.04006    7.04920    5.52590    8.60520    1.19130    1.13630    1.27710 1425.73880 1406.14490 1447.06780    0.52150    0.47500    0.60410    1
  2M19530799+4048499        5645845  298.28332   40.81388   -0.20915    0.15558    8.87740    7.04370   11.34660    1.03870    0.97780    1.11160 1550.55130 1525.80810 1573.39510    0.38190    0.32500    0.47450    1
  2M19543809+4051119        5647719  298.65874   40.85332    0.10400   -0.01171    2.42100    1.97240    2.97190    1.56300    1.46600    1.64430 1440.49560 1420.20180 1460.51800    0.77420    0.70500    0.84000    1
  2M19564582+4049215        5650420  299.19093   40.82264   -0.27058    0.05046    3.18090    2.72270    3.88290    1.37100    1.28820    1.43070 2027.62740 2002.16530 2050.81040    0.58450    0.55120    0.64490    1
  2M19592808+4048209        5653970  299.86702   40.80583   -0.00175    0.00313    3.20320    2.49170    3.93400    1.41370    1.33650    1.51470  857.34840  844.81170  869.93670    0.54140    0.47500    0.61430    1
  2M18503900+4055336        5682548  282.66252   40.92600   -0.09651    0.07862    8.59180    6.85170   11.08890    1.04940    0.99200    1.13230 1904.30170 1873.78590 1934.14530    0.30700    0.22510    0.37500    1
  2M18552997+4058592        5685000  283.87489   40.98313   -0.30643    0.09055   12.34740    7.85230   14.41840    0.94350    0.87210    0.99990 1296.40050 1243.48330 1310.64890    0.34870    0.25500    0.44880    2
  2M18555805+4055455        5685237  283.99190   40.92931   -0.19340    0.02888    5.41080    4.31520    6.82170    1.17230    1.10690    1.25300 1186.56780 1168.53020 1203.61670    0.34510    0.26500    0.40580    1
  2M18573794+4055229        5686036  284.40810   40.92304   -0.20802    0.07570    5.45260    4.62380    6.59490    1.17230    1.11170    1.23370 2091.14070 2067.75880 2115.60460    0.30310    0.26500    0.35750    1
  2M19024668+4056040        5688694  285.69454   40.93446   -0.00867    0.01010    7.85820    6.73910    9.22170    1.10400    1.04860    1.15330 2498.81480 2473.37490 2526.29870    0.30080    0.25500    0.34630    1
  2M19043278+4056316        5689606  286.13660   40.94212    0.05077    0.00453    3.57290    2.54100    4.08960    1.40400    1.34890    1.54320 1389.97170 1368.76860 1414.12530    0.13200    0.08500    0.24820    1
  2M19044822+4055258        5689750  286.20093   40.92384    0.14913    0.04509   11.36730    9.22570   13.41290    0.98020    0.93750    1.03960 1915.43150 1894.52330 1936.86550    0.30700    0.26500    0.35280    2
  2M19105180+4055153        5693324  287.71586   40.92094    0.28207    0.04434    1.44950    1.40410    1.49580    1.93460    1.91370    2.00420 2334.30490 2314.72840 2358.92040    0.16960    0.11500    0.20570    2
  2M19110535+4056375        5693454  287.77230   40.94376   -0.10645    0.06994    9.83740    7.85230   12.57450    1.01600    0.95780    1.08630  800.40260  787.95250  812.25460    0.13150    0.06720    0.21500    1
  2M19120002+4056074        5694017  288.00010   40.93540    0.29083    0.00272    9.93990    8.03530   12.71650    1.07590    1.00570    1.14280 1065.90890 1050.12220 1082.63100    0.06640   -0.01500    0.12830    1
  2M19130136+4057375        5694720  288.25569   40.96042    0.11522   -0.01053    1.40710    1.27880    2.21250    1.85960    1.59330    1.87920  789.11260  773.57070  808.82440    0.30860    0.10010    0.34490    1
  2M19154525+4054282        5696539  288.93857   40.90786   -0.56269    0.22172   11.12000    8.81050   13.85180    0.94220    0.88710    1.00630 1876.83900 1848.67260 1903.20980    0.09980    0.04440    0.17490    1
  2M19175104+4055364        5698093  289.46270   40.92679    0.23964    0.00200    8.47960    6.77800   10.58790    1.10770    1.05190    1.18990  626.31550  617.30540  635.43850    0.10030    0.03450    0.17490    1
  2M19225100+4058232        5702180  290.71251   40.97311   -0.15848    0.04930    2.07820    1.88450    2.21250    1.59520    1.56300    1.65720  881.55220  873.97680  888.67170    0.07540    0.02500    0.11130    2
  2M19230770+4057472        5702382  290.78211   40.96311    0.07076    0.00751    3.23570    2.91610    3.35000    1.42940    1.41240    1.47690 2476.24760 2461.72720 2491.66430    0.20110    0.16770    0.22500    2
  2M19242515+4056565        5703348  291.10482   40.94905   -0.10331    0.03641    4.80460    4.27960    5.43060    1.21590    1.18020    1.26970 1510.77960 1497.95900 1524.76310    0.13900    0.09500    0.17590    2
  2M19282096+4059332        5706341  292.08737   40.99256   -0.02847    0.01752    0.70680    0.62370    0.82720    2.40300    2.27390    2.52310  953.97250  940.45940  967.13690    0.13090    0.07050    0.20490    2
  2M19285078+4054466        5706724  292.21161   40.91296    0.06587   -0.00059    3.43640    2.72960    4.31340    1.41470    1.31210    1.48920 1765.92510 1740.68420 1792.59130    0.22100    0.15500    0.29420    1
  2M19285310+4054442        5706760  292.22127   40.91230    0.11373   -0.00446    3.87190    3.58920    4.40940    1.35640    1.30240    1.39300 1320.00190 1307.67520 1328.99380    0.19940    0.16500    0.23430    2
  2M19291945+4054207        5707115  292.33108   40.90576   -0.15071    0.15451    9.95660    7.85230   12.61650    1.02090    0.95620    1.08630 1420.21920 1397.97690 1441.70440    0.19370    0.11290    0.26490    1
  2M19294032+4058261        5707416  292.41802   40.97393   -0.29977    0.15635   14.70450   11.47360   17.17490    0.89860    0.86010    0.96370 1813.51950 1791.05920 1838.59040    0.21560    0.15700    0.27480    1
  2M19295053+4057040        5707560  292.46058   40.95112    0.32543    0.01783    9.74770    8.41400   11.04820    1.01800    1.00450    1.09630 1623.99480 1605.09240 1639.14420    0.23840    0.19890    0.27490    2
  2M19315509+4054299        5709265  292.97956   40.90832   -0.13366    0.04324    7.48000    5.98270    9.01290    1.11720    1.04710    1.17510 2212.45860 2184.13730 2241.33010    0.29770    0.23500    0.35730    1
  2M19321853+4058217        5709564  293.07723   40.97270   -0.18954    0.16487   14.17410   10.31570   20.64530    0.89250    0.82410    0.96680  641.08060  628.88300  653.85660    0.16690    0.09500    0.24860    2
  2M19322573+4059389        5709667  293.10723   40.99415    0.06503    0.01405    4.24300    3.34970    5.28040    1.32070    1.25170    1.41880 1254.19380 1235.71950 1272.04170    0.28280    0.21500    0.35400    1
  2M19392935+4059446        5715911  294.87230   40.99574   -0.07782   -0.03647    1.01750    0.85700    1.05890    2.00980    1.97870    2.13780 1871.14030 1855.66660 1894.36440    0.48660    0.42500    0.51640    2
  2M19404257+4059512        5717058  295.17740   40.99757   -0.01919   -0.01340    1.51860    1.46220    1.58260    1.79900    1.76190    1.82480 1287.91530 1277.90940 1297.66790    0.45080    0.42010    0.49490    2
  2M19411612+4058298        5717541  295.31719   40.97495    0.05741   -0.02415    3.01790    2.42660    3.73050    1.45260    1.36430    1.53440  946.05480  932.52400  958.30740    0.22520    0.14750    0.27500    1
  2M19450323+4055419        5721762  296.26348   40.92833    0.22914    0.00092    2.80900    2.24910    3.35000    1.54620    1.46540    1.66830 1386.69620 1371.07110 1404.39280    0.41630    0.35590    0.46490    2
  2M19451370+4058445        5721975  296.30710   40.97905    0.14692   -0.01525    0.94990    0.84280    0.98820    2.16850    2.11820    2.28670 2051.49680 2030.01890 2072.89240    0.63640    0.59380    0.69490    2
  2M19451563+4056101        5722012  296.31514   40.93615    0.15345   -0.01235    1.89710    1.73180    1.92700    1.73210    1.70600    1.79920 2307.09120 2290.49860 2330.71440    0.52010    0.49030    0.58480    2
  2M19452881+4058196        5722272  296.37005   40.97212   -0.10794    0.01345    3.11670    2.37140    4.08270    1.41150    1.30610    1.51530 2767.97240 2725.83750 2821.09130    0.64230    0.56500    0.72620    1
  2M19455747+4058232        5722826  296.48946   40.97311    0.11270    0.00092    3.55500    3.27340    3.81200    1.39660    1.36140    1.43210 1339.27860 1330.54610 1347.37820    0.41450    0.37670    0.43500    2
  2M19465321+4058004        5723909  296.72172   40.96679    0.24310   -0.02862    3.55170    3.10670    3.67350    1.45930    1.40500    1.48580  570.40390  566.17420  574.75730    0.26630    0.22500    0.28510    2
  2M19474561+4055084        5724947  296.94006   40.91901    0.14635   -0.01356   11.20840    5.37530   28.50240    1.01440    0.79240    1.27620  811.27100  759.11930  871.97550    0.32090    0.04260    0.61480    1
  2M19492416+4055032        5726892  297.35071   40.91757    0.33807   -0.01870    2.40930    2.31690    2.54120    1.63770    1.60680    1.65720 1216.58360 1209.20490 1224.31000    0.38490    0.36580    0.41500    2
  2M19503438+4057368        5728401  297.64326   40.96022    0.04534   -0.01039    5.47330    4.94770    6.52870    1.19980    1.14280    1.25750 1374.20950 1363.01280 1385.58390    0.37760    0.34500    0.41490    2
  2M19504914+4059171        5728738  297.70479   40.98809    0.26832    0.00387    4.74620    4.31520    5.62150    1.29800    1.23630    1.34890 2316.54480 2293.50640 2336.76970    0.61430    0.57500    0.64920    2
  2M19521436+4056192        5730384  298.05986   40.93868    0.18871    0.00986    6.38000    5.55900    7.78320    1.16130    1.09640    1.21690  943.56680  932.18040  954.48130    0.37900    0.33500    0.43260    2
  2M19523128+4058507        5730703  298.13034   40.98076    0.03743    0.01011    1.98140    1.67690    2.06570    1.67870    1.65180    1.79580 1565.54280 1550.60040 1583.20060    0.55760    0.50500    0.62730    2
  2M19530455+4057084        5731385  298.26897   40.95235   -0.28979    0.05956   14.70290   11.49740   17.98130    0.86500    0.82790    0.91900 2078.90050 2054.51820 2101.30540    0.66010    0.62740    0.71480    2
  2M19532350+4056298        5731766  298.34796   40.94163    0.10890    0.01165    1.91250    1.84080    2.01660    1.71240    1.68260    1.74910 1675.30770 1664.14010 1688.43710    0.65900    0.62720    0.69490    2
  2M19535420+4055171        5732418  298.47586   40.92142   -0.07471    0.01728    8.44690    7.65070   11.35160    0.99370    0.93750    1.03870 2740.62020 2707.07250 2770.73570    0.70560    0.64840    0.74480    2
  2M19544486+4056532        5733555  298.68692   40.94811    0.00572    0.00796    0.45180    0.42170    0.56760    2.96310    2.76840    2.97840 1517.98460 1500.68640 1532.85510    0.79930    0.74500    0.85530    2
  2M19550618+4057400        5733975  298.77576   40.96112    0.03975   -0.03189    0.65880    0.60870    0.73280    2.48460    2.36280    2.52330 2172.13300 2150.30410 2193.36250    0.75130    0.70860    0.80480    2
  2M19551206+4055570        5734092  298.80029   40.93252    0.30300   -0.00908    0.45180    0.44160    0.58650    2.95190    2.78480    2.97840 2707.98690 2680.27860 2732.14530    0.87390    0.83500    0.92160    2
  2M19555019+4054042        5734838  298.95915   40.90117    0.22181   -0.00239    1.61690    1.57250    1.64010    1.84760    1.82800    1.87340 1006.19930  998.84910 1012.78490    0.35050    0.31630    0.38480    2
  2M19564935+4054389        5736093  299.20563   40.91081    0.06538   -0.01933    0.78940    0.59570    1.05830    2.26480    2.03630    2.48850 2134.80260 2086.89200 2187.77680    0.66130    0.56500    0.78880    1
  2M19572343+4054357        5736841  299.34766   40.90992   -0.20191    0.05653    0.80520    0.66830    1.00840    2.31520    2.15760    2.49720 2282.39100 2246.46650 2330.96310    0.56750    0.47500    0.64950    2
  2M19572494+4057237        5736877  299.35395   40.95659   -0.20102    0.04365    6.98330    5.68850    8.04340    1.05890    1.01030    1.12700 2806.20350 2776.51450 2838.42310    0.65940    0.61050    0.70490    2
  2M19573015+4057423        5736976  299.37564   40.96176   -0.17138    0.18815   11.28480    8.60990   14.68810    0.95320    0.88260    0.99980 2481.26720 2446.18850 2514.68680    0.72600    0.66260    0.77510    2
  2M19591150+4054452        5739098  299.79794   40.91256    0.28792    0.00132    0.88590    0.69310    1.08360    2.34910    2.22830    2.61890 2401.16830 2352.33960 2459.20840    0.85390    0.74500    0.93970    2
  2M18512484+4100244        5768075  282.85352   41.00679    0.48290    0.03215    4.32040    3.35510    5.18590    1.36160    1.30610    1.47160 1150.77220 1134.41010 1168.10940    0.47320    0.40600    0.53500    1
  2M18530427+4105484        5768953  283.26779   41.09680   -0.07761    0.08721    5.36990    3.19890    9.82060    1.22870    1.02990    1.42540 2807.00220 2689.05670 2927.43150    0.10500   -0.06910    0.29490    1
  2M18534059+4102118        5769244  283.41916   41.03662    0.24027    0.01926    9.27160    7.49890   11.73110    1.10750    1.02780    1.16400  334.67850  329.31380  339.23610    0.13570    0.06500    0.20450    1
